4691
5755
17663
237985
24328
7936
9681
13559
9060
23105
45458
5775
6953
636664
32821
23271
8904
65644
6908
348850
23112
9659
2100546
320527
1127
4143
34269
14236
5805
17241
9661
3528078
9683
2931
15132
6687
5558
4744
36432
77637
49892
4041
4586
6830
5279
1311232
281819
129531
13142
10050
285026
37945
8381
1256
11845
5804
285658
1171
355380
3757
14597
5772
1517
6732
22363
6511
7808
424316
1804
7408
5190
4888
80263
5724
5776
932
86964
4681
7652
219082
481
59622
14082
4515
6105
12609
5409
1793
1425
851
6373
4653
8
19331
14891
1365
86430
833
4487
25796
47816
3901
1545374
2478081
3622
11810
5437
5180
46538
25654
10601
876
4594
20380
2346
12059
811
10052
1830
2241
14
4178
6510
10891
351
4018
871
3354
115100
882
4084
21768
3935
14590
263666
402
6765
877
2245
10722
4043
6565
7249
4072
20951
4997
442
1347
356
29149
3902
1424
9144
10049
4485
20605
2961
9377
1557
5161
128043
419
1456
4705
9087
376
408
1246
117064
38128
19611
37623
17904
6388
5391
4498
32167
5956
4886
44475
107
2242226
122537
471
2018
2240
6807
4013
1034
5975
3108
2716
865
8676
2731
169434
857
11827
24679
7763
10781
7651
490277
7539
4520
221
11561
4179
20254
4910
350
145508
1221
404110
1573
11761
12073
6811
2384
6201
201
20952
15215
2066612
30
9954
5455
71016
3830
123662
15677
5374
2447
14564
4740
1013
1540
372
42128
3820
130571
6284
5742
4743
4473
555987
18311
4134
5771
1507
