39,36432,Kriek 100% Lambic,Brasserie Cantillon,https://untappd.akamaized.net/site/beer_logos/beer-_36432_sm_e31004306b01c94f341160f9016eec.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-202_e0b98.jpeg
40,77637,Big Bad Baptist,"Epic Brewing Co. (Utah, Colorado)",https://untappd.akamaized.net/site/beer_logos/beer-77637_541a4_sm.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-EpicBrewingCo_7216.jpeg
41,49892,Lunch,Maine Beer Company,https://untappd.akamaized.net/site/beer_logos/beer-49892_ce39b_sm.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-2874_38925.jpeg
42,4041,Blind Pig IPA,Russian River Brewing Company,https://untappd.akamaized.net/site/beer_logos/beer-russianriverBlindPig.jpg,https://untappd.akamaized.net/site/brewery_logos/brewery-russianRiver.jpg
43,4586,Imperial Stout,Founders Brewing Co.,https://untappd.akamaized.net/site/beer_logos/beer-4586_b40d4_sm.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-549_53a84.jpeg
44,6830,Backwoods Bastard,Founders Brewing Co.,https://untappd.akamaized.net/site/beer_logos/beer-6830_66eb0_sm.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-549_53a84.jpeg
45,5279,HefeWeizen,Live Oak Brewing Company,https://untappd.akamaized.net/site/beer_logos/beer-5279_2107a_sm.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-LiveOakBrewing_797.jpeg
46,1311232,Stone Xocoveza,Stone Brewing,https://untappd.akamaized.net/site/beer_logos/beer-1311232_3fe12_sm.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-1204_a1e0b.jpeg
47,281819,Dark Lord,3 Floyds Brewing Company,https://untappd.akamaized.net/site/beer_logos/beer-281819_fd5d9_sm.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-2470_fbcd9.jpeg
48,129531,Imperial Biscotti Break,Evil Twin Brewing,https://untappd.akamaized.net/site/beer_logos/beer-129531_5a964_sm.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-3735_539d4.jpeg
49,13142,Rosé de Gambrinus,Brasserie Cantillon,https://untappd.akamaized.net/site/beer_logos/beer-RosedeGambrinus_13142.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-202_e0b98.jpeg
50,10050,Double Jack,Firestone Walker Brewing Company,https://untappd.akamaized.net/site/beer_logos/beer-10050_df0c4_sm.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-524_e835d.jpeg
51,285026,Lagunitas Sucks,Lagunitas Brewing Company,https://untappd.akamaized.net/site/beer_logos/beer-285026_b50eb_sm.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-765_b53eb.jpeg
52,37945,Gouden Carolus Cuvée van de Keizer Imperial Dark,Brouwerij Het Anker,https://untappd.akamaized.net/site/beer_logos/beer-37945_ceab7_sm.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-284_c938f.jpeg
53,8381,Sanctification,Russian River Brewing Company,https://untappd.akamaized.net/site/beer_logos/beer-russianRiverSanctification.jpg,https://untappd.akamaized.net/site/brewery_logos/brewery-russianRiver.jpg
54,1256,Pure Hoppiness,Alpine Beer Company,https://untappd.akamaized.net/site/beer_logos/beer-1256_109d6_sm.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-29_19acf.jpeg
55,11845,Head Hunter IPA,Fat Head's Brewery,https://untappd.akamaized.net/site/beer_logos/beer-HeadHunterIPA_11845.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-FatHeadsBrewery_2192.jpeg
56,5804,Duet,Alpine Beer Company,https://untappd.akamaized.net/site/beer_logos/beer-5804_f90b2_sm.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-29_19acf.jpeg
